chr1	11300000	11350000	309	1.0
chr1	11350000	11400000	292	0.5553600000000001
chr1	11400000	11450000	245	0.14054
chr1	11450000	11500000	74	0.42658
chr1	11500000	11550000	84	0.75734
chr1	11550000	11600000	103	0.01584
chr1	11600000	11650000	215	0.13676
chr1	11650000	11700000	340	0.98224
chr1	11700000	11750000	289	0.80728
chr1	11750000	11800000	342	0.81496
chr1	11800000	11850000	381	0.9562200000000001
chr1	11850000	11900000	267	0.06592
chr1	11900000	11950000	606	0.5492600000000001
chr1	11950000	12000000	373	0.9164399999999999
chr1	12000000	12050000	543	0.78062
chr1	12050000	12100000	259	0.7521
chr1	12100000	12150000	331	0.88902
chr1	12150000	12200000	368	0.67496
chr1	12200000	12250000	435	0.9797399999999999
chr1	12250000	12300000	268	1.0
chr1	12300000	12350000	223	1.0
chr1	12350000	12400000	181	1.0
chr1	12400000	12450000	172	1.0
chr1	12450000	12500000	114	1.0
chr1	12500000	12550000	324	1.0
chr1	12550000	12600000	200	1.0
chr1	12600000	12650000	309	0.46612
chr1	12650000	12700000	192	0.1453
chr1	12700000	12750000	142	0.34368000000000004
chr1	12750000	12800000	143	0.55306
chr1	12800000	12850000	239	1.0
chr1	12850000	12900000	233	1.0
chr1	12900000	12950000	198	1.0
chr1	12950000	13000000	35	1.0
chr1	13000000	13050000	187	1.0
chr1	13050000	13100000	231	1.0
chr1	13100000	13150000	228	1.0
chr1	13150000	13200000	218	1.0
chr1	13200000	13250000	390	1.0
chr1	13250000	13300000	241	1.0
chr1	13300000	13350000	301	1.0
chr1	13350000	13400000	385	1.0
chr1	13400000	13450000	533	1.0
chr1	13450000	13500000	294	1.0
chr1	13500000	13550000	254	1.0
chr1	13550000	13600000	220	1.0
chr1	13600000	13650000	179	0.40184000000000003
chr1	13650000	13700000	486	0.05632
chr1	13700000	13750000	130	1.0
chr1	13750000	13800000	114	1.0
chr1	13800000	13850000	121	1.0
chr1	13850000	13900000	89	1.0
chr1	13900000	13950000	152	1.0
chr1	13950000	14000000	97	0.6098399999999999
chr1	14000000	14050000	55	0.0106
chr1	14050000	14100000	99	0.0142
chr1	14100000	14150000	253	0.052520000000000004
chr1	14150000	14200000	100	0.01596
chr1	14200000	14250000	67	0.0922
chr1	14250000	14300000	81	0.015880000000000002
chr1	14300000	14350000	91	0.20042000000000001
chr1	14350000	14400000	99	0.058820000000000004
chr1	14400000	14450000	114	0.06663999999999999
chr1	14450000	14500000	105	0.01608
chr1	14500000	14550000	150	0.0205
chr1	14550000	14600000	119	0.04288
chr1	14600000	14650000	114	1.0
chr1	14650000	14700000	101	1.0
chr1	14700000	14750000	111	1.0
chr1	14750000	14800000	156	1.0
chr1	14800000	14850000	146	1.0
chr1	14850000	14900000	131	1.0
chr1	14900000	14950000	254	1.0
chr1	14950000	15000000	331	1.0
chr1	15000000	15050000	204	1.0
chr1	15050000	15100000	175	1.0
chr1	15100000	15150000	190	1.0
chr1	15150000	15200000	159	1.0
chr1	15200000	15250000	208	1.0
chr1	15250000	15300000	223	1.0
chr1	15300000	15350000	140	1.0
chr1	15350000	15400000	273	1.0
chr1	15400000	15450000	328	1.0
chr1	15450000	15500000	415	1.0
chr1	15500000	15550000	290	1.0
chr1	15550000	15600000	620	1.0
chr1	15600000	15650000	466	1.0
chr1	15650000	15700000	406	0.80372
chr1	15700000	15750000	535	1.0
chr1	15750000	15800000	518	1.0
chr1	15800000	15850000	553	1.0
chr1	15850000	15900000	431	1.0
chr1	15900000	15950000	300	1.0
chr1	15950000	16000000	222	1.0
chr1	16000000	16050000	267	1.0
chr1	16050000	16100000	220	1.0
chr1	16100000	16150000	159	1.0
chr1	16150000	16200000	287	1.0
chr1	16200000	16250000	324	1.0
chr1	16250000	16300000	701	1.0
chr1	16300000	16350000	540	1.0
chr1	16350000	16400000	519	1.0
chr1	16400000	16450000	402	1.0
chr1	16450000	16500000	403	1.0
chr1	16500000	16550000	276	1.0
chr1	16550000	16600000	148	1.0
chr1	16600000	16650000	221	0.9072
chr1	16650000	16700000	303	0.26064
chr1	16700000	16750000	213	0.61082
chr1	16750000	16800000	57	1.0
chr1	16800000	16850000	5	1.0
chr1	16850000	16900000	224	1.0
chr1	16900000	16950000	343	1.0
chr1	16950000	17000000	285	0.8972
chr1	17000000	17050000	313	0.93622
chr1	17050000	17100000	246	0.9734
chr1	17100000	17150000	149	0.40336
chr1	17150000	17200000	227	0.5634399999999999
chr1	17200000	17250000	190	1.0
chr1	17250000	17300000	263	1.0
chr1	17300000	17350000	392	1.0
chr1	17350000	17400000	298	1.0
chr1	17400000	17450000	371	1.0
chr1	17450000	17500000	699	0.8644200000000001
chr1	17500000	17550000	460	0.91438
chr1	17550000	17600000	195	1.0
chr1	17600000	17650000	104	1.0
chr1	17650000	17700000	122	1.0
chr1	17700000	17750000	234	0.20135999999999998
chr1	17750000	17800000	24	0.8946
chr1	17800000	17850000	110	1.0
chr1	17850000	17900000	59	1.0
chr1	17900000	17950000	77	1.0
chr1	17950000	18000000	82	1.0
chr1	18000000	18050000	79	0.6128
chr1	18050000	18100000	125	0.18392
chr1	18100000	18150000	153	0.8451
chr1	18150000	18200000	51	1.0
chr1	18200000	18250000	79	1.0
chr1	18250000	18300000	49	1.0
chr1	18300000	18350000	32	1.0
chr1	18350000	18400000	74	0.57358
chr1	18400000	18450000	152	0.0193
chr1	18450000	18500000	114	0.26514
chr1	18500000	18550000	66	0.04568
chr1	18550000	18600000	221	0.69876
chr1	18600000	18650000	138	0.78838
chr1	18650000	18700000	165	1.0
chr1	18700000	18750000	152	1.0
chr1	18750000	18800000	71	1.0
chr1	18800000	18850000	82	1.0
chr1	18850000	18900000	272	1.0
chr1	18900000	18950000	192	1.0
chr1	18950000	19000000	180	1.0
chr1	19000000	19050000	330	1.0
chr1	19050000	19100000	174	1.0
chr1	19100000	19150000	78	1.0
chr1	19150000	19200000	161	1.0
chr1	19200000	19250000	326	1.0
chr1	19250000	19300000	395	0.8879
chr1	19300000	19350000	403	1.0
chr1	19350000	19400000	121	1.0
chr1	19400000	19450000	162	1.0
chr1	19450000	19500000	205	1.0
chr1	19500000	19550000	336	1.0
chr1	19550000	19600000	402	1.0
chr1	19600000	19650000	345	1.0
chr1	19650000	19700000	312	1.0
chr1	19700000	19750000	264	1.0
chr1	19750000	19800000	321	1.0
chr1	19800000	19850000	266	1.0
chr1	19850000	19900000	241	1.0
chr1	19900000	19950000	221	1.0
chr1	19950000	20000000	175	1.0
chr1	20000000	20050000	72	1.0
chr1	20050000	20100000	181	0.82668
chr1	20100000	20150000	250	0.42741999999999997
chr1	20150000	20200000	127	0.85992
chr1	20200000	20250000	144	0.08612
chr1	20250000	20300000	64	0.18938
chr1	20300000	20350000	82	1.0
chr1	20350000	20400000	120	0.8895799999999999
chr1	20400000	20450000	105	0.58594
chr1	20450000	20500000	106	0.13828
chr1	20500000	20550000	280	0.2044
chr1	20550000	20600000	309	0.30278
chr1	20600000	20650000	353	0.7258
chr1	20650000	20700000	410	1.0
chr1	20700000	20750000	286	1.0
chr1	20750000	20800000	374	1.0
chr1	20800000	20850000	363	1.0
chr1	20850000	20900000	224	1.0
chr1	20900000	20950000	168	1.0
chr1	20950000	21000000	251	1.0
chr1	21000000	21050000	230	1.0
chr1	21050000	21100000	309	1.0
chr1	21100000	21150000	403	1.0
chr1	21150000	21200000	317	0.642
chr1	21200000	21250000	460	0.7285
chr1	21250000	21300000	316	1.0
chr1	21300000	21350000	119	0.9118
chr1	21350000	21400000	404	0.1116
chr1	21400000	21450000	289	0.3642
chr1	21450000	21500000	164	0.71394
chr1	21500000	21550000	377	0.8359
chr1	21550000	21600000	215	0.6546
chr1	21600000	21650000	105	1.0
chr1	21650000	21700000	190	1.0
chr1	21700000	21750000	249	1.0
chr1	21750000	21800000	442	1.0
chr1	21800000	21850000	335	1.0
chr1	21850000	21900000	119	1.0
chr1	21900000	21950000	215	1.0
chr1	21950000	22000000	375	1.0
chr1	22000000	22050000	486	1.0
chr1	22050000	22100000	350	1.0
chr1	22100000	22150000	107	1.0
chr1	22150000	22200000	247	1.0
chr1	22200000	22250000	104	1.0
chr1	22250000	22300000	66	1.0
chr1	22300000	22350000	109	1.0
chr1	22350000	22400000	153	1.0
chr1	22400000	22450000	232	1.0
chr1	22450000	22500000	150	1.0
chr1	22500000	22550000	225	0.59942
chr1	22550000	22600000	56	0.73358
chr1	22600000	22650000	203	0.24
chr1	22650000	22700000	100	0.19005999999999998
chr1	22700000	22750000	177	0.78554
chr1	22750000	22800000	88	1.0
chr1	22800000	22850000	103	1.0
chr1	22850000	22900000	264	1.0
chr1	22900000	22950000	294	0.43768
chr1	22950000	23000000	349	0.17068
chr1	23000000	23050000	344	0.70882
chr1	23050000	23100000	346	1.0
chr1	23100000	23150000	325	1.0
chr1	23150000	23200000	533	1.0
chr1	23200000	23250000	355	1.0
chr1	23250000	23300000	340	1.0
chr1	23300000	23350000	333	1.0
chr1	23350000	23400000	428	0.9624799999999999
chr1	23400000	23450000	341	0.92738
chr1	23450000	23500000	527	0.71408
chr1	23500000	23550000	481	0.54566
chr1	23550000	23600000	242	0.4226
chr1	23600000	23650000	343	0.8234
chr1	23650000	23700000	377	0.31911999999999996
chr1	23700000	23750000	431	0.22721999999999998
chr1	23750000	23800000	483	0.9451200000000001
chr1	23800000	23850000	499	0.8600399999999999
chr1	23850000	23900000	526	1.0
chr1	23900000	23950000	395	1.0
chr1	23950000	24000000	482	0.61342
chr1	24000000	24050000	436	0.09062
chr1	24050000	24100000	236	0.90536
chr1	24100000	24150000	249	0.7279399999999999
chr1	24150000	24200000	314	0.74968
chr1	24200000	24250000	259	1.0
chr1	24250000	24300000	210	1.0
chr1	24300000	24350000	94	1.0
chr1	24350000	24400000	174	1.0
chr1	24400000	24450000	143	1.0
chr1	24450000	24500000	248	1.0
chr1	24500000	24550000	242	1.0
chr1	24550000	24600000	249	1.0
chr1	24600000	24650000	301	1.0
chr1	24650000	24700000	279	1.0
chr1	24700000	24750000	508	1.0
chr1	24750000	24800000	414	1.0
chr1	24800000	24850000	342	0.8900399999999999
chr1	24850000	24900000	186	0.04372
chr1	24900000	24950000	98	1.0
chr1	24950000	25000000	141	0.35936
chr1	25000000	25050000	58	0.12072000000000001
chr1	25050000	25100000	66	0.8266600000000001
chr1	25100000	25150000	136	1.0
chr1	25150000	25200000	161	1.0
chr1	25200000	25250000	484	1.0
chr1	25250000	25300000	434	1.0
chr1	25300000	25350000	448	1.0
chr1	25350000	25400000	368	1.0
chr1	25400000	25450000	254	0.98592
chr1	25450000	25500000	283	0.9949399999999999
chr1	25500000	25550000	176	0.1743
chr1	25550000	25600000	188	1.0
chr1	25600000	25650000	213	1.0
chr1	25650000	25700000	226	1.0
chr1	25700000	25750000	190	1.0
chr1	25750000	25800000	147	1.0
chr1	25800000	25850000	297	1.0
chr1	25850000	25900000	414	1.0
chr1	25900000	25950000	414	1.0
chr1	25950000	26000000	300	1.0
chr1	26000000	26050000	313	1.0
chr1	26050000	26100000	279	1.0
chr1	26100000	26150000	330	1.0
chr1	26150000	26200000	323	1.0
chr1	26200000	26250000	310	1.0
chr1	26250000	26300000	297	1.0
chr1	26300000	26350000	432	1.0
chr1	26350000	26400000	320	1.0
chr1	26400000	26450000	404	0.8618
chr1	26450000	26500000	509	0.61378
chr1	26500000	26550000	368	0.57294
chr1	26550000	26600000	484	0.6191800000000001
chr1	26600000	26650000	477	0.33721999999999996
chr1	26650000	26700000	471	1.0
chr1	26700000	26750000	254	1.0
chr1	26750000	26800000	297	1.0
chr1	26800000	26850000	441	1.0
chr1	26850000	26900000	447	1.0
chr1	26900000	26950000	534	1.0
chr1	26950000	27000000	373	0.39594
chr1	27000000	27050000	336	0.72706
chr1	27050000	27100000	506	1.0
chr1	27100000	27150000	262	1.0
chr1	27150000	27200000	520	1.0
chr1	27200000	27250000	488	1.0
chr1	27250000	27300000	433	1.0
chr1	27300000	27350000	339	0.63498
chr1	27350000	27400000	273	1.0
chr1	27400000	27450000	331	1.0
chr1	27450000	27500000	429	1.0
chr1	27500000	27550000	273	1.0
chr1	27550000	27600000	78	1.0
chr1	27600000	27650000	195	0.57676
chr1	27650000	27700000	325	0.25824
chr1	27700000	27750000	498	0.58924
chr1	27750000	27800000	358	0.9377
chr1	27800000	27850000	460	1.0
chr1	27850000	27900000	456	1.0
chr1	27900000	27950000	397	1.0
chr1	27950000	28000000	334	1.0
chr1	28000000	28050000	371	1.0
chr1	28050000	28100000	401	1.0
chr1	28100000	28150000	550	1.0
chr1	28150000	28200000	355	1.0
chr1	28200000	28250000	447	1.0
chr1	28250000	28300000	583	0.8412799999999999
chr1	28300000	28350000	599	0.5612
chr1	28350000	28400000	702	0.8418399999999999
chr1	28400000	28450000	458	1.0
chr1	28450000	28500000	507	1.0
chr1	28500000	28550000	550	1.0
chr1	28550000	28600000	627	1.0
chr1	28600000	28650000	488	1.0
chr1	28650000	28700000	797	1.0
chr1	28700000	28750000	516	1.0
chr1	28750000	28800000	430	0.8451799999999999
chr1	28800000	28850000	264	0.76426
chr1	28850000	28900000	408	0.79692
chr1	28900000	28950000	559	1.0
chr1	28950000	29000000	526	1.0
chr1	29000000	29050000	339	1.0
chr1	29050000	29100000	317	1.0
chr1	29100000	29150000	526	1.0
chr1	29150000	29200000	366	1.0
chr1	29200000	29250000	285	1.0
chr1	29250000	29300000	335	1.0
chr1	29300000	29350000	107	1.0
chr1	29350000	29400000	108	1.0
chr1	29400000	29450000	65	0.07078
chr1	29450000	29500000	44	0.00662
chr1	29500000	29550000	119	0.0198
chr1	29550000	29600000	30	0.0045
chr1	29600000	29650000	112	0.02108
chr1	29650000	29700000	82	0.01054
chr1	29700000	29750000	30	0.02096
chr1	29750000	29800000	39	0.009559999999999999
chr1	29800000	29850000	14	0.005
chr1	29850000	29900000	52	0.47834
chr1	29900000	29950000	114	0.04602
chr1	29950000	30000000	10	0.00472
chr1	30000000	30050000	32	0.4765
chr1	30050000	30100000	28	0.015019999999999999
chr1	30100000	30150000	51	0.04094
chr1	30150000	30200000	84	0.00972
chr1	30200000	30250000	94	0.024880000000000003
chr1	30250000	30300000	45	0.0075
chr1	30300000	30350000	39	0.009179999999999999
chr1	30350000	30400000	50	0.00412
chr1	30400000	30450000	85	0.02828
chr1	30450000	30500000	52	0.0188
chr1	30500000	30550000	76	0.01284
chr1	30550000	30600000	48	0.01586
chr1	30600000	30650000	43	0.007379999999999999
chr1	30650000	30700000	86	0.01642
chr1	30700000	30750000	141	0.66314
chr1	30750000	30800000	188	0.35091999999999995
chr1	30800000	30850000	160	0.02484
chr1	30850000	30900000	379	0.66872
chr1	30900000	30950000	291	0.62968
chr1	30950000	31000000	255	1.0
chr1	31000000	31050000	306	1.0
chr1	31050000	31100000	654	0.513
chr1	31100000	31150000	463	0.47206000000000004
chr1	31150000	31200000	569	0.53354
chr1	31200000	31250000	539	0.80412
chr1	31250000	31300000	277	0.82432
chr1	31300000	31350000	304	1.0
chr1	31350000	31400000	262	0.525
chr1	31400000	31450000	286	0.52546
chr1	31450000	31500000	79	0.07014
chr1	31500000	31550000	198	0.498
chr1	31550000	31600000	329	0.77108
chr1	31600000	31650000	225	0.5586800000000001
chr1	31650000	31700000	50	0.9550799999999999
chr1	31700000	31750000	92	0.55296
chr1	31750000	31800000	113	0.4926
chr1	31800000	31850000	314	0.53956
chr1	31850000	31900000	299	0.34648
chr1	31900000	31950000	304	0.8774
chr1	31950000	32000000	380	1.0
chr1	32000000	32050000	318	1.0
chr1	32050000	32100000	518	1.0
chr1	32100000	32150000	443	1.0
chr1	32150000	32200000	288	1.0
chr1	32200000	32250000	665	1.0
chr1	32250000	32300000	534	1.0
chr1	32300000	32350000	415	1.0
chr1	32350000	32400000	311	1.0
chr1	32400000	32450000	253	1.0
chr1	32450000	32500000	628	1.0
chr1	32500000	32550000	441	1.0
chr1	32550000	32600000	409	1.0
chr1	32600000	32650000	545	1.0
chr1	32650000	32700000	456	1.0
chr1	32700000	32750000	394	0.43872
chr1	32750000	32800000	437	0.99464
chr1	32800000	32850000	526	1.0
chr1	32850000	32900000	268	0.8841200000000001
chr1	32900000	32950000	259	0.8587600000000001
chr1	32950000	33000000	241	0.60282
chr1	33000000	33050000	287	0.75388
chr1	33050000	33100000	334	0.41434
chr1	33100000	33150000	295	0.58586
chr1	33150000	33200000	189	0.72324
chr1	33200000	33250000	169	0.12036
chr1	33250000	33300000	279	0.88426
chr1	33300000	33350000	280	0.5627
chr1	33350000	33400000	67	1.0
chr1	33400000	33450000	63	0.6228600000000001
chr1	33450000	33500000	122	0.51686
chr1	33500000	33550000	177	0.75978
chr1	33550000	33600000	151	1.0
chr1	33600000	33650000	20	1.0
chr1	33650000	33700000	57	1.0
chr1	33700000	33750000	62	1.0
chr1	33750000	33800000	46	1.0
chr1	33800000	33850000	54	1.0
chr1	33850000	33900000	70	1.0
chr1	33900000	33950000	84	1.0
chr1	33950000	34000000	40	1.0
chr1	34000000	34050000	45	1.0
chr1	34050000	34100000	82	1.0
chr1	34100000	34150000	85	1.0
chr1	34150000	34200000	306	0.9792
chr1	34200000	34250000	163	0.39155999999999996
chr1	34250000	34300000	49	0.01754
chr1	34300000	34350000	14	0.005220000000000001
chr1	34350000	34400000	15	0.0048200000000000005
chr1	34400000	34450000	43	0.00674
chr1	34450000	34500000	35	0.00692
chr1	34500000	34550000	37	0.04372
chr1	34550000	34600000	126	0.03818
chr1	34600000	34650000	78	0.01436
chr1	34650000	34700000	110	0.01208
chr1	34700000	34750000	40	0.7471
chr1	34750000	34800000	377	1.0
chr1	34800000	34850000	206	1.0
chr1	34850000	34900000	259	0.93832
chr1	34900000	34950000	201	0.78432
chr1	34950000	35000000	290	0.66842
chr1	35000000	35050000	285	1.0
chr1	35050000	35100000	308	1.0
chr1	35100000	35150000	336	1.0
chr1	35150000	35200000	311	1.0
chr1	35200000	35250000	383	0.72512
chr1	35250000	35300000	219	0.6356
chr1	35300000	35350000	311	1.0
chr1	35350000	35400000	243	1.0
chr1	35400000	35450000	306	1.0
chr1	35450000	35500000	332	1.0
chr1	35500000	35550000	111	1.0
chr1	35550000	35600000	202	1.0
chr1	35600000	35650000	272	1.0
chr1	35650000	35700000	270	1.0
chr1	35700000	35750000	308	1.0
chr1	35750000	35800000	340	0.7666
chr1	35800000	35850000	400	0.9624
chr1	35850000	35900000	185	0.75158
chr1	35900000	35950000	265	0.9714
chr1	35950000	36000000	305	1.0
chr1	36000000	36050000	308	1.0
chr1	36050000	36100000	282	1.0
chr1	36100000	36150000	353	1.0
chr1	36150000	36200000	456	1.0
chr1	36200000	36250000	518	1.0
chr1	36250000	36300000	305	1.0
chr1	36300000	36350000	378	0.80758
chr1	36350000	36400000	292	0.8443200000000001
chr1	36400000	36450000	362	1.0
chr1	36450000	36500000	206	1.0
chr1	36500000	36550000	125	1.0
chr1	36550000	36600000	60	1.0
chr1	36600000	36650000	130	1.0
chr1	36650000	36700000	70	1.0
chr1	36700000	36750000	141	0.31528
chr1	36750000	36800000	30	0.0091
chr1	36800000	36850000	70	0.9797600000000001
chr1	36850000	36900000	19	1.0
chr1	36900000	36950000	17	1.0
chr1	36950000	37000000	19	1.0
chr1	37000000	37050000	71	0.68752
chr1	37050000	37100000	61	0.01732
chr1	37100000	37150000	69	0.01238
chr1	37150000	37200000	19	0.006959999999999999
